pred_label,title,description,postDate
IT과학,"충남대 강민웅 교수, 'IR52 장영실상' 선정",충남대 심장혈관흉부외과 강민웅 교수가 IR52 장영실상을 수상하고 기념촬영을 하고 있다. 사진=충남대... 장영실상'을 수상했다. 과학기술정보통신부와 한국산업기술진흥협회는 26일 서울 삼정호텔에서 '2025년...,2025-08-27 17:30:00
IT과학,"과기정통부, 2025년도 전자문서 유공 포상 공모 실시","과학기술정보통신부는 전자문서 산업 발전에 기여한 기업과 기관, 유공자들을 발굴해 표창하기 위한... 포상 규모는 총 14점으로 구성되어 있으며, 과학기술정보통신부 장관표창 6점, 한국인터넷진흥원장표창 4점...",2025-08-27 13:20:00
IT과학,"다보스병원, 여운탁 센터장 대한척추내시경수술연구회 정기학술대회 '최...",최우수상을 수상했다고 25일 밝혔다. 여운탁 센터장은 이번 학회에서「Residual Stenosis Even After Optimal UBE Lumbar ULBD Surgery: The Role of Lamina-Ventral Distance (LVD) and Ventral Epidural Fat」을 주제로 연구 성과를 발표했으며...,2025-08-27 14:16:00
IT과학,"""9개 팀 모두 수상""…로봇 대회 휩쓴 폴릭텍 영남융합기술캠퍼스",물류로봇경진대회' 수상자를 축하하는 시상식을 개최했다. 이번 시상식은 최근 본교에서 열린 '2025 WCRC 물류로봇경진대회'에서 영남융합기술캠퍼스 참가팀 9개 팀이 모두 수상한 성과를 기념해 마련됐다. 참가팀은...,2025-08-27 08:31:00
IT과학,"스마트엑세스, 교육부 장관 표창 수상…AI 기반 미래 교육 혁신 공로 인...",충전보관함 전문 제작기업 ㈜스마트엑세스가 '2025 서울 중소기업인대회'에서 교육부 장관 표창을 수상했다. 임의재 대표는 지난 11년간 충전보관함과 인공지능(AI) 기반 교육 소프트웨어 개발을 통해 국내 교육 환경...,2025-08-27 16:30:00
IT과학,"던킨, 글로벌 디자인상 ‘레드닷 디자인 어워드 2025’ 수상","수상했다. ‘레드닷 디자인 어워드’는 미국의 ‘IDEA 디자인 어워드’, 독일의 ‘iF 디자인 어워드’와 함께 세계 3대 디자인 어워드로 꼽힌다. 매년 제품·브랜드&커뮤니케이션·디자인 콘셉트 3개 부문에서 수상작을...",2025-08-27 17:58:00
정치,"강북구의회, 강북구 모범 구민에게 의장 표창 수여","▲ 강북구의회,김명희,강북구 모범구민 강북구의회 표창 시상식. 사진=강북구의회 서울 강북구의회(의장 김명희)는 지난 8월 26일(화) 본회의장에서 지역사회 발전에 기여한 모범 구민 45명에게 표창장을 수여했다. 이번...",2025-08-27 15:08:00
정치,국가표창수여식 지켜본 北 주민들 시선 희생자들에게 꽂혔다,"북한 노동당 기관지 노동신문은 22일 ""조선인민군 해외작전부대 지휘관, 전투원들에 대한 국가표창수여식이... /사진=노동신문·뉴스1[/caption] 해외 작전부대 지휘관, 전투원들에 대한 국가표창수여식이 진행됐다는 소식이...",2025-08-27 08:58:00
정치,육동한 시장 춘천시기에 대통령표창수치 게양,,2025-08-27 00:05:00
정치,"이우형 광산구의원, 지방의정봉사상 수상","27일 광산구의회에 따르면 이우형 광산구의원이 '대한민국 지방의정봉사상'을 수상했다. /광산구의회 제공 이우형 광산구의원(더불어민주당, 비아동·신가동·신창동)이 '대한민국 지방의정봉사상'을 수상했다. 27일...",2025-08-27 09:52:00
생활문화,제21회 ‘송혜수 미술상’ 시상식·수상 기념전,부산미술협회가 제정한 ‘송혜수 미술상’ 제21회 시상식 및 수상 기념전 ‘예유근의 시간더께’가 26일... 참 미술인을 포상하기 위해 2005년 제정된 상이다. 시상금은 1000만 원(수상 기념전 지원금 500만 원 포함)이다.,2025-08-27 10:01:00
생활문화,"‘NHE윈드오케스트라’, 제49회 대한민국관악경연대회 일반부 최우수상...","‘NHE윈드오케스트라’가 제49회 대한민국관악경연대회에서 일반부 최우수상을 수상하며, 창단 이후 첫 공식 대외 무대에서 눈부신 성과를 거뒀다고 신천지예수교회 측이 지난 25일 밝혔다. NHE윈드오케스트라는 이번...",2025-08-27 10:12:00
생활문화,"목포시,'제17회 목포문학상' 당선작 발표","수상자들에게는 본상 600만 원, 작품상 400만 원의 상금이 수여된다. 시상식은 10월 18일, 북교동 일대에서... 목포시 관계자는 ""목포문학상 수상자들이 세계적인 작가로 성장해 가길 바라며, 앞으로도 문학인을 꾸준히 발굴...",2025-08-27 13:32:00
생활문화,"아이유·박보검, '코리아 드라마 어워즈' 최우수상 후보…'폭싹' 여운 이...","'16회 코리아 드라마 어워즈'는 본상 투표로 '신인상(남/녀)', '작품상', '우수상(남/녀)', '최우수상(남/녀)' 등 7개 부문의 수상자(플렉스온에서 원천 데이터 제공)를 선정한다. 한 해 동안 공중파 3사와 케이블, 종편채널...",2025-08-27 16:43:00
생활문화,"'수궁가 이수자' 윤충일 명창, 광주 임방울국악상 수상","광주시는 '임방울국악상' 본상 수상자로 인천 출신의 윤충일 명창, 특별상에 김준영(40)씨를 뽑았다고 27일 밝혔다. 본상 수상자에게는 광주시장상패와 2026년 문화예술 창작활동 지원금 1000만원, 특별상은...",2025-08-27 15:34:00
생활문화,제12회 '석정시문학상'에 소재호 시인,"시인이 수상자로 선정됐다. 올해 심사위원장은 신달자 시인이 맡았고 이숭원, 박종은, 이경아, 김영 시인이 심사에 참여했다. 수상작으로 선정된 재호의 시집 '나비, 선율의 시'는 자연과의 교감을 통해 평화와 안식의...",2025-08-27 16:00:00
생활문화,"꿈꾸는산호작은도서관, 우수 작은도서관상","꿈꾸는산호작은도서관(관장 윤은주)이 26일 경남도 대표도서관이 선정한 우수 작은도서관상을 수상했다. 책 읽는 문화봉사단 운영, 지역성을 담은 다양한 기록과 교육 활동을 펼쳐온 꿈꾸는산호도서관은 공공 작은도서관...",2025-08-27 17:46:00
생활문화,"전북도민일보 신춘문예 출신 김사륜 시인, 제12회 석정촛불시문학상 수...","김사륜 시인 전북도민일보 신춘문예로 등단한 김사륜 시인이 제12회 석정촛불시문학상 수상자로 선정됐다.... 본심은 지난 18일 우석빌딩 1층에서 열렸고, 치열한 논의 끝에 김 시인의 작품이 최종 수상작으로 결정됐다....",2025-08-27 16:06:00
