pred_label,title,description,postDate
IT과학,K-Camp 대구 6기 성료…옴니코트 최우수상 수상,"심사 결과 옴니코트가 최우수상(500만원), 알에프온이 우수상(300만원), 딥퓨전에이아이가 창의상(200만원)을 받아 총 1000만원의 상금을 수상했다. 김민주 와이앤아처 파트장은 “이번 데모데이를 통해 대구·경북지역...",2025-09-08 10:28:00
IT과학,"경상국립대 엠디엔타즈 바하르 박사, '제8회 머크 350 미래 연구자상' 수...",경상국립대학교는 의과대학 의과학연구원 학술연구교수인 엠디엔타즈 바하르(Md Entaz Bahar) 박사가 2025년 한국분자세포생물학회(KSMCB)에서 추천하는 '제8회 머크 350 미래 연구자상' 수상자로 선정됐다고 8일...,2025-09-08 10:30:00
IT과학,"비엠스마일, 틱톡 'Ecommerce on TikTok 2025'서 'Best Smart+ Hacker' 수상",비엠스마일(대표 이주광)이 틱톡이 주최한 'Ecommerce on TikTok 2025' 이벤트에서 'Best Smart+ Hacker' 상을 수상했다고 발표했다. 이번 수상은 비엠스마일이 틱톡의 AI 자동화 기능 Smart+를 활용해 거둔 뛰어난 마케팅...,2025-09-08 17:28:00
IT과학,대한민국 엔지니어상 9월 수상자에 김민한∙조영진 선정,"과학기술정보통신부와 한국산업기술진흥협회는 대한민국 엔지니어상 2025년 9월 수상자로 삼성SDI 김민한... 인정받아 수상자로 선정되었다. 최근 세계 시장에는 전기차 시장 규모가 확대됨에 따라 초고용량, 장수명의...",2025-09-08 14:20:00
정치,최야성 회장 2025 자랑스러운 인물 '시인 & 명품브랜드' 대상 수상,"대상을 수상했다고 밝혔다. 대한민국을 빛낸 자랑스러운 인물 발굴 프로젝트인 '자랑스러운 인물대상... 다른 수상자로는 서영교 국회의원, 한준호 국회의원, 최은석 국회의원, 김동근 의정부시장, 박준모 안양시의회...",2025-09-08 10:22:00
생활문화,"'2025 MTV VMA' 로제, 'APT.'로 '올해의 노래' 수상","부문을 수상했다. 로제는 ""그동안의 노력을 보상받는 순간 같다. 열여섯의 제 자신에게 부끄럽지 않은 사람이 되고 싶다고 생각했고 12년 후, 열여섯의 저에게 이 상을 돌릴 수 있게 되었다""고 수상 소감을 남겼다....",2025-09-08 16:03:00
생활문화,[포토] MTV VMA '올해의 노래' 수상한 로제,로제가 7일(현지시간) 미국 뉴욕 엘몬트에서 열린 '2025 MTV 비디오 뮤직 어워즈'에서 'APT'로 올해의 노래 상을 수상한 뒤 포즈를 취하고 있다. 2025.09.08 ⓒ 로이터=뉴스1,2025-09-08 15:13:00
생활문화,통영블루웨이브여성합창단 '경남예술제 합창경연대회' 대상 수상,대상을 수상했다. /통영블루웨이브여성합창단 통영블루웨이브여성합창단(단장 한현숙)이 (사)경남예술문화단체총연합회 주관 '2025년 경남예술제 합창경연대회 동화(同和)'에서 대상을 수상했다. 지난 6일...,2025-09-08 17:40:00
생활문화,"서울시립미술관, 2025 SeMA-하나 미디어 아트상 공동수상자와 영예상 수...","▲ 서울시립미술관,최은주,2025 SeMA-하나 미디어 아트상,히와 케이,아노차 수위차콘퐁 공동 수상자 히와 케이. 사진=서울시립미술관 공동 수상자 아노차 수위차콘퐁. 사진=서울시립미술관 서울시립미술관(관장 최은주)은...",2025-09-08 16:38:00
생활문화,MTV VMA ‘올해의 노래’ 수상…로제 “16살의 나에게 바친다”,"영어로 수상 소감을 전하던 로제는 한국어로 프로듀서 테디와 블랙핑크 멤버들을 언급하기도 했다. 로제는 테디를 ‘영원한 멘토’라고 추켜세운 뒤 한국어로 “오빠, 저 상 탔어요”라고 했다. 로제는 이어 블랙핑크...",2025-09-08 19:30:00
생활문화,"제2회 진주목 문화예술상, 재즈 색소폰 연주자 송시온 수상","사단법인 진주목문화사랑방은 9월 6일 저녁 진주 망경동 수상무대에서 열린 'M2 페스티벌' 무대에서 '제2회... 이번 수상자로 선정된 송시온 양은 경상남도 진주 출신의 재즈 색소폰 연주자로, 어려운 환경 속에서도...",2025-09-08 20:30:00
생활문화,"캣츠아이, 美 MTV VMA서 '올해의 푸시 퍼포먼스' 수상…""방시혁에 감사""","Year)을 수상했다. 다니엘라, 라라, 마농, 메간, 소피아, 윤채 등 캣츠아이 멤버들은 수상자로 호명되자 서로를 끌어안으며 기뻐했다. 이들은 ""이렇게 귀한 상을 주셔서 감사하다""며 ""앞으로 더 잘하라는 의미로...",2025-09-08 20:56:00
생활문화,꿈 못 이룰까 불안했던 16살 나에게 상 바친다,"로제 '아파트' K팝 최초로 美VMA 올해의 노래 수상 한국어로 ""상탔어요"" 외치며 ""나 자신은 내 편... 한국어로 ""저 상 탔어요"" ""늘 고맙고 너무 사랑하고요""라고 말했다. 무엇보다 자기 자신에게 감사하다는 내밀한...",2025-09-08 17:51:00
생활문화,경남아동문학상에 하아무·최명,하아무 하아무 아동문학가는 동화 ‘연지사 종의 맥놀이’로 수상의 영예를 안았다. 작품은 임진왜란 때... 제17회 수상자로 서일옥 아동문학가가 이름을 올렸다. 이창규 심사위원장은 서일옥 아동문학가의 동시조에 대해...,2025-09-08 14:54:00
생활문화,"'아파트' 로제, 美 MTV 수상..""저 상탔어요"" 한국말도","수상 소감 속 한국말은 한국어 시청자들을 들뜨게 했다. 뉴스1에 따르면 로제는 7일(현지 시각) 미국 뉴욕... 그는 ""테디 오빠, 저 상 탔어요. 블랙핑크 멤버들, 저 상 탔어요. 늘 고맙고 사랑합니다""라고 웃으며 말했다....",2025-09-08 13:42:00
생활문화,"토니상 수상작 '어쩌면 해피엔딩', 10주년 기념 공연 캐스팅 공개",한국 작가가 공동 집필하고 한국에서 초연되었으며 한국을 배경으로 한 창작 뮤지컬이 토니 어워즈에서 수상한 최초의 사례로 전 세계의 이목이 집중된 바 있다. 전 세계가 사랑에 빠진 뮤지컬 '어쩌면 해피엔딩'의...,2025-09-08 08:22:00
생활문화,"광주시 대인야시장, 가을밤 더 풍성한 예술밥상 차린다",한평갤러리 1관에서는 9월 13일부터 20일까지 어린이 여름미술대회 수상작 전시가 열린다. 대인예술시장 부엉이 캐릭터의 탄생 이야기를 어린이의 시선으로 풀어낸 작품들을 만나볼 수 있다. 한평갤러리 2~3관에서는 9월...,2025-09-08 08:28:00
생활문화,"한국효문화진흥원, 17일 ‘효행 시상식·효문화 콘서트’","진행은 효를 실천한 모범 인물 10명이 표창을 받고, 콘서트는 다양한 공연으로 세대 공감과 화합의 장으로 마련됐다. 1부 ‘효행 유공자 시상식’에서는 3개 분야에서 수상자가 선정되며, 대전 마스코트 꿈돌이...",2025-09-08 17:04:00
생활문화,"국순당, 롯데백화점 블라인드 와인 콘테스트서 2개 부문 수상","수상작은 추석 선물세트 판매 시즌을 맞아 전국 롯데백화점에서 기프트 와인으로 판매된다. 국순당 관계자는 ""국내 첫 선을 보일 와인이 전문가로부터 인정받은 만큼 앞으로도 세계 각국의 와인을 지속적으로 소개해...",2025-09-08 09:12:00
생활문화,"부산한일문화교류협회 정기영 회장, 2025년도 일본국제교류기금상 수상",국제교류기금상’ 수상자로 선정됐다. 이 상은 학술·예술 등 다양한 문화활동을 통해 일본과 해외 간... 번째 수상이다. 올해가 한일국교정상화 60주년이라는 점에서 의미가 더욱 깊다. 일본국제교류기금 측은...,2025-09-08 09:50:00
생활문화,'제8회 창녕양파마늘가요제' 대상 수상자에 김현철 씨,"대상을 수상했다. 금상에는 '그리움만 쌓이네'를 부른 김형건 씨, 은상에는 '상사화'을 부른 송유진 씨, 동상에는 '이야'을 부른 양은정 씨가 수상의 영예를 안았다. 성낙인 군수는 ""'창녕양파마늘가요제'가 앞으로도 지역...",2025-09-08 10:35:00
생활문화,“시정신·상상력으로 문학적 성취” 14회 고원문학상 수상작 선정,고원기념사업회(회장 정찬열)가 주최하는 제14회 고원문학상 수상자가 발표됐다. 고원문학상은 고원 시인의 문학적 업적과 정신을 기리고 이를 후세에 계승하고 발전하기 위해 마련됐다. 올해 수상작으로 김은자(사진)...,2025-09-08 11:02:00
생활문화,도자 캣과 수상 기념 촬영하는 걸그룹 캣츠아이,걸그룹 KATSEYE(캣츠아이)가 7일(현지 시간) 미 뉴욕주 엘먼트의 UBS 아레나에서 열린 '2025 MTV 비디오 뮤직 어워즈'(MTV VMA)에서 '터치'(Touch)로 '푸시 퍼포먼스' 상을 받은 후 프레스룸에서 도자 캣(가운데)...,2025-09-08 11:36:00
생활문화,"로제, 'MTV VMA' '올해의 비디오' 수상은 불발…아리아나 그란데 품에","거론됐지만 수상이 불발됐다. 8일(이하 한국 시각) 오전 미국 뉴욕 UBS 아레나에서 '2025 MTV 비디오 뮤직... 그러면서 한국어로 ""오빠 저 상 탔어요""라며 웃어 보였다. 로제는 ""브루노, 다시 한번 저의 절대적인 우상이자...",2025-09-08 12:03:00
